name,vintage,varietal,location,price,score,prediction,difference,bordeauxBlends,syrah,pinot,italy,france,australia
Nicolas Potel Clos Vougeot,2006.0,Pinot Noir,"Burgundy, France",139.0,91.0,91.90557,-0.905571,0.0,0.0,1.0,0.0,1.0,0.0
Nicolas Potel Echezeaux,2006.0,Pinot Noir,"Burgundy, France",149.0,90.0,91.98987,-1.9898682,0.0,0.0,1.0,0.0,1.0,0.0
Nicolas Potel Clos de la Roche,2006.0,Pinot Noir,"Burgundy, France",135.0,91.0,91.87186,-0.8718567,0.0,0.0,1.0,0.0,1.0,0.0
Nicolas Potel Clos St. Denis,2006.0,Pinot Noir,"Burgundy, France",129.0,91.0,91.82127,-0.8212738,0.0,0.0,1.0,0.0,1.0,0.0
Lucien Le Moine Mazis Chambertin,2003.0,Pinot Noir,"Burgundy, France",185.0,95.0,92.24226,2.7577362,0.0,0.0,1.0,0.0,1.0,0.0
Chateau Potensac,2005.0,Bordeaux Red Blends,"Medoc, Bordeaux, France",39.99,90.0,91.919846,-1.9198456,1.0,0.0,0.0,0.0,1.0,0.0
Louis Jadot Chambertin Clos de Beze Grand Cru,2006.0,Pinot Noir,"Burgundy, France",219.0,95.0,92.57994,2.4200592,0.0,0.0,1.0,0.0,1.0,0.0
Chateau Coufran Haut-Medoc,2003.0,Bordeaux Red Blends,"Medoc, Bordeaux, France",25.99,89.0,91.767784,-2.767784,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lafon-Rochet,2005.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",66.99,90.0,92.147446,-2.1474457,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Prieure-Lichine,2005.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",77.99,92.0,92.24017,-0.24017334,1.0,0.0,0.0,0.0,1.0,0.0
d'Arenberg The Dead Arm Shiraz,1996.0,Syrah/Shiraz,"McLaren Vale, Australia",57.99,96.0,92.495766,3.5042343,0.0,1.0,0.0,0.0,0.0,1.0
Terrabianca Campaccio,2005.0,Tuscan Blends,"Tuscany, Italy",46.99,92.0,92.03447,-0.034469604,1.0,0.0,0.0,1.0,0.0,0.0
Glaetzer Amon Ra Shiraz,2007.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",85.0,99.0,92.910706,6.0892944,0.0,1.0,0.0,0.0,0.0,1.0
Lucien Le Moine Chambolle Musigny les Amoureuses,2005.0,Pinot Noir,"Chambolle-Musigny, Cote de Nuits, Cote d'Or, Burgundy, France",269.0,95.0,92.98439,2.0156097,0.0,0.0,1.0,0.0,1.0,0.0
Kilikanoon Killerman's Run Shiraz,2006.0,Syrah/Shiraz,Australia,14.99,90.0,92.30353,-2.3035278,0.0,1.0,0.0,0.0,0.0,1.0
Yalumba The Octavius Old Vine Shiraz,2004.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",69.99,96.0,92.73311,3.2668915,0.0,1.0,0.0,0.0,0.0,1.0
Saint Cosme Cote Rotie,2006.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",54.99,91.0,92.97483,-1.9748306,0.0,1.0,0.0,0.0,1.0,0.0
Shoofly Shiraz,2006.0,Syrah/Shiraz,Australia,15.49,88.0,92.30774,-4.3077393,0.0,1.0,0.0,0.0,0.0,1.0
La Massa Toscana,2006.0,Tuscan Blends,"Tuscany, Italy",24.99,90.0,91.86604,-1.8660431,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Malescot St. Exupery,2005.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",199.97,96.0,93.26841,2.7315903,1.0,0.0,0.0,0.0,1.0,0.0
Auguste Clape Cornas,2005.0,Syrah/Shiraz,"Cornas, Rhone, France",99.0,92.0,93.3288,-1.3287964,0.0,1.0,0.0,0.0,1.0,0.0
Cabreo Il Borgo,2006.0,Tuscan Blends,"Tuscany, Italy",56.99,90.0,92.13579,-2.135788,1.0,0.0,0.0,1.0,0.0,0.0
Tait The Ball Buster,2007.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",18.99,92.0,92.35426,-0.3542633,0.0,1.0,0.0,0.0,0.0,1.0
Thorn-Clarke Shotfire Ridge Shiraz,2007.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",19.99,92.0,92.36269,-0.3626938,0.0,1.0,0.0,0.0,0.0,1.0
Zonte's Footstep Shiraz/Viognier,2007.0,Syrah/Shiraz,Australia,13.99,90.0,92.31212,-2.3121185,0.0,1.0,0.0,0.0,0.0,1.0
Teusner Shiraz Riebke,2005.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",14.99,91.0,92.2865,-1.286499,0.0,1.0,0.0,0.0,0.0,1.0
R Wines Strong Arms Shiraz,2007.0,Syrah/Shiraz,Australia,13.29,89.0,92.30621,-3.3062134,0.0,1.0,0.0,0.0,0.0,1.0
R Wines Luchador Shiraz,2007.0,Syrah/Shiraz,Australia,15.97,90.0,92.32881,-2.3288116,0.0,1.0,0.0,0.0,0.0,1.0
Jim Barry The Armagh Shiraz,2005.0,Syrah/Shiraz,"Clare Valley, Australia",179.0,96.0,93.66904,2.3309631,0.0,1.0,0.0,0.0,0.0,1.0
Brokenwood Graveyard Vineyard Shiraz,2006.0,Syrah/Shiraz,"McLaren Vale, Australia",99.99,93.0,93.020035,-0.02003479,0.0,1.0,0.0,0.0,0.0,1.0
Guigal Chateau D'Ampuis Cote Rotie,2005.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",119.0,98.0,93.49738,4.502617,0.0,1.0,0.0,0.0,1.0,0.0
Guigal Cote Rotie Brune et Blonde,2005.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",63.99,92.0,93.033676,-1.0336761,0.0,1.0,0.0,0.0,1.0,0.0
Henschke Hill of Grace Shiraz,2004.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",649.0,96.0,97.613914,-1.6139145,0.0,1.0,0.0,0.0,0.0,1.0
d'Arenberg The Laughing Magpie Shiraz Viognier,2007.0,Syrah/Shiraz,"McLaren Vale, Australia",31.99,92.0,92.46385,-0.46385193,0.0,1.0,0.0,0.0,0.0,1.0
Saint Cosme Saint-Joseph,2005.0,Syrah/Shiraz,"Rhone, France",34.99,88.0,92.789215,-4.789215,0.0,1.0,0.0,0.0,1.0,0.0
Earthworks Shiraz,2006.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",15.49,90.0,92.30774,-2.3077393,0.0,1.0,0.0,0.0,0.0,1.0
Mitolo G.A.M.,2007.0,Syrah/Shiraz,"McLaren Vale, Australia",41.99,91.0,92.54814,-1.5481415,0.0,1.0,0.0,0.0,0.0,1.0
Louis Jadot Pommard Les Rugiens Premier Cru,2005.0,Pinot Noir,"Burgundy, France",48.99,90.0,91.1298,-1.1297989,0.0,0.0,1.0,0.0,1.0,0.0
Trevor Jones Wild Witch Shiraz,2005.0,Syrah/Shiraz,Australia,69.99,95.0,92.75012,2.249878,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Lascombes,2006.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",99.99,90.0,92.44264,-2.4426422,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pavie,2006.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",249.97,96.0,93.70691,2.2930908,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Mouton Rothschild,2006.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",599.97,96.0,96.657265,-0.6572647,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Latour,2006.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",729.99,95.0,97.75328,-2.7532806,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Margaux,2006.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",619.97,94.0,96.82585,-2.8258514,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Duhart-Milon,2006.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",67.99,92.0,92.1729,-0.17289734,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Palmer,2006.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",259.97,92.0,93.79121,-1.7912064,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Leoville Las Cases,2006.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",229.99,96.0,93.53849,2.4615097,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Brion,2006.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",599.99,96.0,96.65743,-0.65743256,1.0,0.0,0.0,0.0,1.0,0.0
Carruades de Lafite,2006.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",329.0,90.0,94.3731,-4.3731003,1.0,0.0,0.0,0.0,1.0,0.0
Standish Shiraz,2005.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",75.0,96.0,92.79236,3.2076416,0.0,1.0,0.0,0.0,0.0,1.0
3 Rings Shiraz,2007.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",16.95,90.0,92.33707,-2.3370667,0.0,1.0,0.0,0.0,0.0,1.0
Kilikanoon Testament Shiraz,2006.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",34.99,94.0,92.472115,1.5278854,0.0,1.0,0.0,0.0,0.0,1.0
Penfolds Bin 128 Coonawarra Shiraz,2006.0,Syrah/Shiraz,"Coonawarra, Limestone Coast, Australia",24.99,90.0,92.38782,-2.3878174,0.0,1.0,0.0,0.0,0.0,1.0
Revolution McLaren Vale Shiraz,2006.0,Syrah/Shiraz,"McLaren Vale, Australia",18.99,91.0,92.33724,-1.3372421,0.0,1.0,0.0,0.0,0.0,1.0
Corrina Rayment Revolution Shiraz,2006.0,Syrah/Shiraz,"McLaren Vale, Australia",17.99,92.0,92.32881,-0.32881165,0.0,1.0,0.0,0.0,0.0,1.0
The Winner's Tank Shiraz,2007.0,Syrah/Shiraz,Australia,14.79,90.0,92.31886,-2.318863,0.0,1.0,0.0,0.0,0.0,1.0
Massena The 11th Hour Shiraz,2006.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",45.99,94.0,92.56484,1.4351578,0.0,1.0,0.0,0.0,0.0,1.0
Tatiarra Caravan of Dreams Pressings Shiraz,2006.0,Syrah/Shiraz,Australia,77.99,94.0,92.83459,1.1654129,0.0,1.0,0.0,0.0,0.0,1.0
Falesco Marciliano,2005.0,Bordeaux Red Blends,Italy,33.99,91.0,91.92488,-0.924881,1.0,0.0,0.0,1.0,0.0,0.0
R Wines Suxx Shiraz,2007.0,Syrah/Shiraz,"McLaren Vale, Australia",19.97,91.0,92.362526,-1.3625259,0.0,1.0,0.0,0.0,0.0,1.0
Eskadale Vineyards Winner's Tank Shiraz,2006.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",13.99,91.0,92.2951,-1.2950974,0.0,1.0,0.0,0.0,0.0,1.0
Penny's Hill Shiraz,2005.0,Syrah/Shiraz,"McLaren Vale, Australia",22.99,90.0,92.353935,-2.3539352,0.0,1.0,0.0,0.0,0.0,1.0
M. Chapoutier Ermitage Les Greffieux,2005.0,Syrah/Shiraz,"Hermitage, Rhone, France",169.0,94.0,93.91886,0.08113861,0.0,1.0,0.0,0.0,1.0,0.0
M. Chapoutier Ermitage Les Greffieux,2006.0,Syrah/Shiraz,"Hermitage, Rhone, France",299.97,98.0,95.03991,2.9600906,0.0,1.0,0.0,0.0,1.0,0.0
Mitolo Savitar Shiraz,2006.0,Syrah/Shiraz,"McLaren Vale, Australia",49.99,94.0,92.59856,1.4014435,0.0,1.0,0.0,0.0,0.0,1.0
Delas Saint-Joseph Francois de Tournon,2003.0,Syrah/Shiraz,"Rhone, France",19.99,91.0,92.62872,-1.6287231,0.0,1.0,0.0,0.0,1.0,0.0
La Massa Toscana,2007.0,Tuscan Blends,"Tuscany, Italy",26.99,91.0,91.899925,-0.89992523,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Brane-Cantenac,2006.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",58.99,92.0,92.09703,-0.09703064,1.0,0.0,0.0,0.0,1.0,0.0
Saint Cosme Saint-Joseph,2007.0,Syrah/Shiraz,"Rhone, France",42.99,91.0,92.8907,-1.8907013,0.0,1.0,0.0,0.0,1.0,0.0
Guigal La Mouline Cote Rotie,2005.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",739.0,100.0,98.723724,1.2762756,0.0,1.0,0.0,0.0,1.0,0.0
Guigal La Landonne Cote Rotie,2005.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",399.0,98.0,95.857666,2.142334,0.0,1.0,0.0,0.0,1.0,0.0
Guigal La Turque Cote Rotie,2005.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",399.0,100.0,95.857666,4.142334,0.0,1.0,0.0,0.0,1.0,0.0
Guigal Ermitage Ex Voto Rouge,2005.0,Syrah/Shiraz,"Hermitage, Rhone, France",359.0,100.0,95.52048,4.4795227,0.0,1.0,0.0,0.0,1.0,0.0
Guigal Saint-Joseph Vignes de l'Hospice Rouge,2006.0,Syrah/Shiraz,"Rhone, France",95.0,95.0,93.3121,1.6878967,0.0,1.0,0.0,0.0,1.0,0.0
Elderton Command Shiraz,2005.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",95.0,97.0,92.96095,4.0390472,0.0,1.0,0.0,0.0,0.0,1.0
Ornellaia,2006.0,Bordeaux Red Blends,"Bolgheri, Tuscany, Italy",229.97,97.0,93.59393,3.406067,1.0,0.0,0.0,1.0,0.0,0.0
Frankland Estate Rocky Gully Shiraz Viognier,2007.0,Syrah/Shiraz,Australia,13.99,90.0,92.31212,-2.3121185,0.0,1.0,0.0,0.0,0.0,1.0
Ornellaia Le Serre Nuove,2006.0,Bordeaux Red Blends,"Tuscany, Italy",89.0,94.0,92.405624,1.5943756,1.0,0.0,0.0,1.0,0.0,0.0
Domaine Comte Georges de Vogue Musigny Vieilles Vignes,1995.0,Pinot Noir,"Burgundy, France",689.97,96.0,96.36276,-0.36276245,0.0,0.0,1.0,0.0,1.0,0.0
Greenock Creek Alices Shiraz,2005.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",99.0,96.0,92.99467,3.005333,0.0,1.0,0.0,0.0,0.0,1.0
Le Macchiole Scrio,2001.0,Syrah/Shiraz,"Tuscany, Italy",89.99,95.0,93.24037,1.7596283,0.0,1.0,0.0,1.0,0.0,0.0
Massena Epsilon Shiraz,2006.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",19.99,90.0,92.34567,-2.3456726,0.0,1.0,0.0,0.0,0.0,1.0
Falesco Marciliano,2006.0,Bordeaux Red Blends,Italy,49.99,92.0,92.07678,-0.07678223,1.0,0.0,0.0,1.0,0.0,0.0
Two Hands Lily's Garden Shiraz,2007.0,Syrah/Shiraz,"McLaren Vale, Australia",58.99,91.0,92.69145,-1.691452,0.0,1.0,0.0,0.0,0.0,1.0
Langmeil Hangin Snakes Shiraz Viognier,2007.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",19.99,90.0,92.36269,-2.3626938,0.0,1.0,0.0,0.0,0.0,1.0
Jim Barry The Lodge Hill Shiraz,2007.0,Syrah/Shiraz,"Clare Valley, Australia",19.99,90.0,92.36269,-2.3626938,0.0,1.0,0.0,0.0,0.0,1.0
Reilly's Dry Land Shiraz,2006.0,Syrah/Shiraz,"Clare Valley, Australia",14.79,92.0,92.30184,-0.30184174,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Dassault,2006.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",52.99,89.0,92.046455,-3.0464554,1.0,0.0,0.0,0.0,1.0,0.0
Jean-Michel Sorrel Hermitage le Vignon Vieilles Vignes,2003.0,Syrah/Shiraz,"Hermitage, Rhone, France",29.99,91.0,92.71302,-1.7130203,0.0,1.0,0.0,0.0,1.0,0.0
Chateau Pichon Longueville Comtesse de Lalande,2006.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",149.97,95.0,92.86395,2.1360474,1.0,0.0,0.0,0.0,1.0,0.0
Jip Jip Rocks Shiraz,2007.0,Syrah/Shiraz,Australia,14.99,90.0,92.32054,-2.3205414,0.0,1.0,0.0,0.0,0.0,1.0
First Drop Mother's Milk Shiraz,2006.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",19.99,90.0,92.34567,-2.3456726,0.0,1.0,0.0,0.0,0.0,1.0
Domaine Comte Georges de Vogue Chambolle Musigny Premier Cru,2003.0,Pinot Noir,"Burgundy, France",135.0,93.0,91.820786,1.1792145,0.0,0.0,1.0,0.0,1.0,0.0
Clarendon Hills Piggott Range Syrah,2004.0,Syrah/Shiraz,"McLaren Vale, Australia",59.99,95.0,92.64881,2.3511887,0.0,1.0,0.0,0.0,0.0,1.0
Penfolds Kalimna Bin 28 Shiraz,2006.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",22.99,90.0,92.370964,-2.370964,0.0,1.0,0.0,0.0,0.0,1.0
Tenuta San Guido Guidalberto,2007.0,Bordeaux Red Blends,"Tuscany, Italy",56.99,92.0,92.15281,-0.15280914,1.0,0.0,0.0,1.0,0.0,0.0
Marquis Philips S9 Shiraz,2007.0,Syrah/Shiraz,Australia,29.99,91.0,92.44699,-1.446991,0.0,1.0,0.0,0.0,0.0,1.0
Pirie Tasmania South Pinot Noir,2006.0,Pinot Noir,Australia,19.99,89.0,90.568245,-1.5682449,0.0,0.0,1.0,0.0,0.0,1.0
R Wines Boarding Pass Shiraz,2007.0,Syrah/Shiraz,Australia,14.99,91.0,92.32054,-1.3205414,0.0,1.0,0.0,0.0,0.0,1.0
2 up Shiraz,2007.0,Syrah/Shiraz,Australia,14.79,88.0,92.31886,-4.318863,0.0,1.0,0.0,0.0,0.0,1.0
R Wines Boarding Pass First Class Shiraz,2007.0,Syrah/Shiraz,Australia,32.99,90.0,92.472275,-2.4722748,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Latour A Pomerol,2005.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",115.0,90.0,92.55215,-2.552147,1.0,0.0,0.0,0.0,1.0,0.0
Tenuta San Guido Sassicaia,2006.0,Bordeaux Red Blends,"Bolgheri, Tuscany, Italy",257.99,96.0,93.83013,2.1698685,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Lynch-Moussas,2006.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",22.99,89.0,91.793564,-2.7935638,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lynch-Moussas,2005.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",35.99,88.0,91.88612,-3.8861237,1.0,0.0,0.0,0.0,1.0,0.0
John Duval Entity Shiraz,2007.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",27.99,93.0,92.43013,0.56987,0.0,1.0,0.0,0.0,0.0,1.0
Penley Estate Chertsey,2006.0,Bordeaux Red Blends,"Coonawarra, Limestone Coast, Australia",36.99,91.0,91.57745,-0.5774536,1.0,0.0,0.0,0.0,0.0,1.0
d'Arenberg The Dead Arm Shiraz,2007.0,Syrah/Shiraz,"McLaren Vale, Australia",47.97,92.0,92.59856,-0.5985565,0.0,1.0,0.0,0.0,0.0,1.0
d'Arenberg The Galvo Garage,2007.0,Bordeaux Red Blends,Australia,23.97,90.0,91.484726,-1.484726,1.0,0.0,0.0,0.0,0.0,1.0
d'Arenberg The Footbolt Shiraz,2007.0,Syrah/Shiraz,"McLaren Vale, Australia",19.49,90.0,92.358475,-2.3584747,0.0,1.0,0.0,0.0,0.0,1.0
Jasper Hill Georgia's Paddock Shiraz,2005.0,Syrah/Shiraz,Australia,49.99,92.0,92.581535,-0.58153534,0.0,1.0,0.0,0.0,0.0,1.0
Kilikanoon Oracle Shiraz,2005.0,Syrah/Shiraz,"Clare Valley, Australia",46.99,93.0,92.556244,0.4437561,0.0,1.0,0.0,0.0,0.0,1.0
Penfolds Grange,2004.0,Syrah/Shiraz,Australia,499.0,99.0,96.34948,2.6505203,0.0,1.0,0.0,0.0,0.0,1.0
Antinori Tignanello,2006.0,Tuscan Blends,"Tuscany, Italy",99.0,92.0,92.489914,-0.48991394,1.0,0.0,0.0,1.0,0.0,0.0
Auguste Clape Cornas,2006.0,Syrah/Shiraz,"Cornas, Rhone, France",66.99,93.0,93.07599,-0.07598877,0.0,1.0,0.0,0.0,1.0,0.0
Auguste Clape Cuvee Renaissance Cornas,2006.0,Syrah/Shiraz,"Cornas, Rhone, France",59.95,92.0,93.01665,-1.0166473,0.0,1.0,0.0,0.0,1.0,0.0
Yalumba The Octavius Old Vine Shiraz,2005.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",129.99,94.0,93.255905,0.74409485,0.0,1.0,0.0,0.0,0.0,1.0
Torbreck The Factor Shiraz,2006.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",99.0,94.0,93.011696,0.98830414,0.0,1.0,0.0,0.0,0.0,1.0
Shoofly Shiraz,2008.0,Syrah/Shiraz,Australia,10.79,87.0,92.30217,-5.30217,0.0,1.0,0.0,0.0,0.0,1.0
Marquis Philips Shiraz,2008.0,Syrah/Shiraz,"McLaren Vale, Australia",16.79,91.0,92.352745,-1.352745,0.0,1.0,0.0,0.0,0.0,1.0
Kilikanoon Oracle Shiraz,2006.0,Syrah/Shiraz,"Clare Valley, Australia",54.97,95.0,92.64054,2.359459,0.0,1.0,0.0,0.0,0.0,1.0
Yarra Yering Pinot Noir,2006.0,Pinot Noir,"Yarra Valley, Australia",59.99,92.0,90.905426,1.094574,0.0,0.0,1.0,0.0,0.0,1.0
Henry's Drive Dead Letter Office Shiraz,2006.0,Syrah/Shiraz,Australia,29.99,90.0,92.42997,-2.4299698,0.0,1.0,0.0,0.0,0.0,1.0
Antinori Solaia,2006.0,Tuscan Blends,"Tuscany, Italy",289.97,94.0,94.09972,-0.09971619,1.0,0.0,0.0,1.0,0.0,0.0
Wolf Blass Gold Label Shiraz,2007.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",19.99,90.0,92.36269,-2.3626938,0.0,1.0,0.0,0.0,0.0,1.0
Louis Jadot Beaune Clos des Ursules Premier Cru,2005.0,Pinot Noir,"Burgundy, France",95.97,91.0,91.52582,-0.5258179,0.0,0.0,1.0,0.0,1.0,0.0
Loom Shiraz,2006.0,Syrah/Shiraz,"McLaren Vale, Australia",18.49,90.0,92.33303,-2.3330307,0.0,1.0,0.0,0.0,0.0,1.0
Hugh Hamilton The Rascal Shiraz,2006.0,Syrah/Shiraz,"McLaren Vale, Australia",19.99,90.0,92.34567,-2.3456726,0.0,1.0,0.0,0.0,0.0,1.0
Two Hands Bad Impersonator Shiraz,2006.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",49.99,91.0,92.59856,-1.5985565,0.0,1.0,0.0,0.0,0.0,1.0
Jasper Hill Georgia's Paddock Shiraz,2006.0,Syrah/Shiraz,Australia,48.97,94.0,92.589966,1.4100342,0.0,1.0,0.0,0.0,0.0,1.0
Leeuwin Estate Siblings Shiraz,2004.0,Syrah/Shiraz,"Margaret River, Australia",13.99,89.0,92.26105,-3.2610474,0.0,1.0,0.0,0.0,0.0,1.0
Layer Cake Shiraz,2008.0,Syrah/Shiraz,Australia,19.99,90.0,92.379715,-2.379715,0.0,1.0,0.0,0.0,0.0,1.0
Balgownie Shiraz,2006.0,Syrah/Shiraz,Australia,15.99,91.0,92.31195,-1.3119507,0.0,1.0,0.0,0.0,0.0,1.0
Leeuwin Estate Siblings Shiraz,2003.0,Syrah/Shiraz,"Margaret River, Australia",17.99,88.0,92.27774,-4.2777405,0.0,1.0,0.0,0.0,0.0,1.0
Shirvington Shiraz,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",79.99,96.0,92.80038,3.199623,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Pontet-Canet,2006.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",139.97,95.0,92.77966,2.220337,1.0,0.0,0.0,0.0,1.0,0.0
Delas Saint-Joseph Francois de Tournon,2006.0,Syrah/Shiraz,"Rhone, France",28.99,90.0,92.75566,-2.755661,0.0,1.0,0.0,0.0,1.0,0.0
Chateau Fonroque,2005.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",44.99,90.0,91.96199,-1.9619904,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Bergey,2005.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",49.99,92.0,92.00414,-0.004142761,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pichon Longueville Comtesse de Lalande,2004.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",139.0,92.0,92.737434,-0.7374344,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pichon Longueville Comtesse de Lalande,1982.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",649.97,100.0,96.6702,3.3298035,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pavie Decesse,2004.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",119.0,94.0,92.56885,1.4311523,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Rauzan-Segla,2005.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",135.0,93.0,92.72074,0.27925873,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Gazin,2004.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",37.99,90.0,91.88596,-1.8859634,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Gazin,2005.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",99.0,94.0,92.417274,1.5827255,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Branon,2005.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",99.99,96.0,92.42562,3.574379,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Beau-Sejour Becot,2005.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",109.97,94.0,92.50975,1.4902496,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Grand-Puy-Lacoste,2005.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",159.99,92.0,92.9314,-0.9313965,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Leoville Poyferre,2005.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",149.99,93.0,92.8471,0.1529007,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Chauvin,2005.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",49.99,92.0,92.00414,-0.004142761,1.0,0.0,0.0,0.0,1.0,0.0
Henschke Mt. Edelstone Shiraz,2005.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",85.99,97.0,92.885,4.114998,0.0,1.0,0.0,0.0,0.0,1.0
Kilikanoon The Lackey Shiraz,2006.0,Syrah/Shiraz,Australia,15.99,89.0,92.31195,-3.3119507,0.0,1.0,0.0,0.0,0.0,1.0
Saint Cosme Cote Rotie,2007.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",63.99,93.0,93.06772,-0.067718506,0.0,1.0,0.0,0.0,1.0,0.0
Tenuta di Biserno Il Pino,2005.0,Bordeaux Red Blends,"Tuscany, Italy",85.0,92.0,92.35487,-0.35487366,1.0,0.0,0.0,1.0,0.0,0.0
Torbreck Woodcutters Shiraz,2008.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",24.99,91.0,92.42187,-1.4218674,0.0,1.0,0.0,0.0,0.0,1.0
Delas Hermitage Les Bessards,2003.0,Syrah/Shiraz,"Hermitage, Rhone, France",129.97,96.0,93.55581,2.444191,0.0,1.0,0.0,0.0,1.0,0.0
Jean-Louis Chave Hermitage,2005.0,Syrah/Shiraz,"Hermitage, Rhone, France",369.0,95.0,95.60478,-0.6047821,0.0,1.0,0.0,0.0,1.0,0.0
