name,vintage,varietal,location,price,score,prediction,difference,bordeauxBlends,syrah,pinot,italy,france,australia
Planeta Burdese,2009.0,Bordeaux Red Blends,"Sicily, Italy",34.99,90.0,93.02765,-3.027649,1.0,0.0,0.0,1.0,0.0,0.0
Frescobaldi Tenuta di Castiglioni,2013.0,Tuscan Blends,"Tuscany, Italy",23.99,90.0,92.933914,-2.9339142,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Brane-Cantenac,2000.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",134.99,92.0,93.7734,-1.7733994,1.0,0.0,0.0,0.0,1.0,0.0
Kalleske Moppa Shiraz,2013.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",36.99,93.0,92.74765,0.25234985,0.0,1.0,0.0,0.0,0.0,1.0
Les Forts de Latour,2009.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",249.0,96.0,94.74496,1.255043,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pape Clement,2013.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",135.0,92.0,93.77348,-1.7734833,1.0,0.0,0.0,0.0,1.0,0.0
Arcanum Valadorna,2010.0,Bordeaux Red Blends,"Tuscany, Italy",74.99,92.0,93.368515,-1.368515,1.0,0.0,0.0,1.0,0.0,0.0
Hickinbotham Brooks Road Shiraz,2013.0,Syrah/Shiraz,"McLaren Vale, Australia",84.99,92.0,93.15669,-1.1566925,0.0,1.0,0.0,0.0,0.0,1.0
Georges Vernay Cote-Rotie Maison Rouge,2013.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",139.99,93.0,93.56631,-0.56630707,0.0,1.0,0.0,0.0,1.0,0.0
Yangarra Estate PF Shiraz,2015.0,Syrah/Shiraz,"McLaren Vale, Australia",29.99,91.0,92.688,-1.6880035,0.0,1.0,0.0,0.0,0.0,1.0
Holm Oak Tasmania Pinot Noir,2015.0,Pinot Noir,"Tasmania, Australia",32.99,95.0,92.340195,2.6598053,0.0,0.0,1.0,0.0,0.0,1.0
Albert Bichot Aloxe Corton Premier Cru Marechaudes,2013.0,Pinot Noir,"Aloxe-Corton, Cote de Beaune, Cote d'Or, Burgundy, France",78.99,92.0,92.6731,-0.67310333,0.0,0.0,1.0,0.0,1.0,0.0
Enclos Tourmaline,2015.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",149.99,98.0,93.90123,4.09877,1.0,0.0,0.0,0.0,1.0,0.0
Tua Rita Rosso dei Notri,2013.0,Tuscan Blends,"Tuscany, Italy",23.99,92.0,92.933914,-0.9339142,1.0,0.0,0.0,1.0,0.0,0.0
Orma Toscana,2011.0,Bordeaux Red Blends,"Tuscany, Italy",79.99,97.0,93.411125,3.5888748,1.0,0.0,0.0,1.0,0.0,0.0
Ornellaia,2013.0,Bordeaux Red Blends,"Bolgheri, Tuscany, Italy",219.0,98.0,94.59572,3.4042816,1.0,0.0,0.0,1.0,0.0,0.0
Tenuta San Guido Sassicaia,2013.0,Bordeaux Red Blends,"Bolgheri, Tuscany, Italy",204.99,98.0,94.47633,3.5236664,1.0,0.0,0.0,1.0,0.0,0.0
Arcanum Il Fauno di Arcanum,2012.0,Bordeaux Red Blends,"Tuscany, Italy",38.99,92.0,93.06174,-1.0617371,1.0,0.0,0.0,1.0,0.0,0.0
Chateau D'Arsac,2015.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",32.99,92.0,92.90419,-0.90419006,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Bolaire Bordeaux Superieur,2015.0,Bordeaux Red Blends,"Medoc, Bordeaux, France",13.99,91.0,92.74228,-1.742279,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Ferran,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",24.99,94.0,92.83601,1.1639862,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Malescasse,2015.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",25.99,92.0,92.844536,-0.8445358,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lanessan,2015.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",21.99,93.0,92.810455,0.18954468,1.0,0.0,0.0,0.0,1.0,0.0
Chateau de La Cour d'Argent,2015.0,Bordeaux Red Blends,"Bordeaux, France",12.99,91.0,92.73375,-1.7337494,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Mont-Perat Premiers Cotes de Bordeaux,2015.0,Bordeaux Red Blends,"Bordeaux, France",19.99,91.0,92.79341,-1.7934113,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Langoa Barton,2015.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",63.99,94.0,93.168365,0.8316345,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Cap de Faugeres,2015.0,Bordeaux Red Blends,"Cotes de Castillon, Bordeaux, France",15.99,92.0,92.75932,-0.7593231,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Branaire-Ducru,2015.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",69.99,93.0,93.21949,-0.21949005,1.0,0.0,0.0,0.0,1.0,0.0
Clos du Marquis,2015.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",64.99,95.0,93.17688,1.8231201,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Brane-Cantenac,2015.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",89.99,94.0,93.38992,0.6100769,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Clerc Milon,2015.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",72.99,95.0,93.245056,1.7549438,1.0,0.0,0.0,0.0,1.0,0.0
Domaine de Chevalier,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",89.99,97.0,93.38992,3.610077,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Beau-Sejour Becot,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",109.99,95.0,93.560356,1.4396439,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Larcis-Ducasse,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",84.99,99.0,93.34732,5.6526794,1.0,0.0,0.0,0.0,1.0,0.0
Delas Cote Rotie la Landonne,2013.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",259.99,94.0,94.588905,-0.58890533,0.0,1.0,0.0,0.0,1.0,0.0
Delas Saint-Joseph Francois de Tournon,2013.0,Syrah/Shiraz,"Saint-Joseph, Rhone, France",41.99,92.0,92.73118,-0.7311783,0.0,1.0,0.0,0.0,1.0,0.0
Tenuta Sette Ponti Crognolo,2014.0,Tuscan Blends,"Tuscany, Italy",19.98,93.0,92.899734,0.1002655,1.0,0.0,0.0,1.0,0.0,0.0
Yangarra Estate McLaren Vale Shiraz,2013.0,Syrah/Shiraz,"McLaren Vale, Australia",25.99,93.0,92.653915,0.3460846,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Puygueraud,2015.0,Bordeaux Red Blends,"Cotes de Francs, Bordeaux, France",19.99,94.0,92.79341,1.2065887,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Prade,2015.0,Bordeaux Red Blends,"Cotes de Francs, Bordeaux, France",19.99,92.0,92.79341,-0.79341125,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Grand-Puy-Lacoste,2015.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",79.99,96.0,93.3047,2.6952972,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Canon,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",329.97,100.0,95.43495,4.565048,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Palmer Alter Ego de Palmer,2015.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",74.99,96.0,93.2621,2.7378998,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Rauzan-Segla,2015.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",169.97,97.0,94.07149,2.9285126,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Gruaud Larose,2015.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",99.99,95.0,93.47514,1.5248566,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Gazin,2015.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",89.99,97.0,93.38992,3.610077,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pavie Macquin,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",89.99,98.0,93.38992,4.610077,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Canon La Gaffeliere,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",119.99,96.0,93.64557,2.3544312,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Calon-Segur,2015.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",84.99,95.0,93.34732,1.6526794,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lascombes,2015.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",94.99,95.0,93.43253,1.5674667,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Paloumey,2015.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",19.99,91.0,92.79341,-1.7934113,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Leoville Barton,2015.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",89.99,96.0,93.38992,2.610077,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Maillet,2015.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",49.99,96.0,93.04906,2.950943,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Chasse Spleen,2015.0,Bordeaux Red Blends,"Moulis, Bordeaux, France",39.99,94.0,92.96384,1.0361633,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Fombrauge,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",34.99,94.0,92.921234,1.0787659,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Beychevelle,2015.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",89.99,94.0,93.38992,0.6100769,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Bailly,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",159.99,98.0,93.98644,4.0135574,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Les Ormes de Pez,2015.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",34.99,94.0,92.921234,1.0787659,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Clinet,2015.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",149.99,99.0,93.90123,5.09877,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Olivier,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",35.99,93.0,92.92975,0.070251465,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Barde Haut,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",41.99,95.0,92.98088,2.0191193,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Corbin,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",42.99,93.0,92.98941,0.0105896,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Cantemerle,2015.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",39.99,95.0,92.96384,2.0361633,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Marjosse,2015.0,Bordeaux Red Blends,"Bordeaux, France",13.99,91.0,92.74228,-1.742279,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Smith Haut Lafitte,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",139.99,99.0,93.81601,5.1839905,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Duhart-Milon,2015.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",69.99,93.0,93.21949,-0.21949005,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pape Clement,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",139.99,99.0,93.81601,5.1839905,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Tour Carnet,2015.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",37.99,93.0,92.94679,0.053207397,1.0,0.0,0.0,0.0,1.0,0.0
Chateau LaTour-Martillac,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",44.99,94.0,93.00645,0.99355316,1.0,0.0,0.0,0.0,1.0,0.0
Chateau de Fieuzal,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",44.99,94.0,93.00645,0.99355316,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Berliquet,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",39.99,97.0,92.96384,4.0361633,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Prieure-Lichine,2015.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",49.99,96.0,93.04906,2.950943,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Faugeres,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",44.99,95.0,93.00645,1.9935532,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Fonplegade,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",47.99,95.0,93.03201,1.9679871,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Gloria,2015.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",59.99,94.0,93.13428,0.86572266,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Grand Mayne,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",49.99,91.0,93.04906,-2.049057,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lynch-Bages Echo de,2015.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",44.99,91.0,93.00645,-2.0064468,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pichon Longueville Comtesse de Lalande Reserve de la Comtesse,2015.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",47.99,93.0,93.03201,-0.03201294,1.0,0.0,0.0,0.0,1.0,0.0
Clos Fourtet,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",134.99,96.0,93.7734,2.2266006,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lafon-Rochet,2015.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",61.99,93.0,93.15132,-0.15132141,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Kirwan,2015.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",67.99,93.0,93.202446,-0.20244598,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lespault-Martillac,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",27.99,93.0,92.86158,0.1384201,1.0,0.0,0.0,0.0,1.0,0.0
Monte Antico Rosso,2012.0,Tuscan Blends,"Tuscany, Italy",10.99,91.0,92.823135,-1.8231354,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Siran,2015.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",59.99,94.0,93.13428,0.86572266,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Trianon,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",29.99,95.0,92.878624,2.121376,1.0,0.0,0.0,0.0,1.0,0.0
Antinori Tignanello,2013.0,Tuscan Blends,"Tuscany, Italy",109.99,97.0,93.66678,3.3332214,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Pierre 1er,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",21.99,94.0,92.810455,1.1895447,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Clos du Roy,2015.0,Bordeaux Red Blends,"Fronsac, Bordeaux, France",16.99,93.0,92.76784,0.23216248,1.0,0.0,0.0,0.0,1.0,0.0
Mazzei Badiola Toscana,2014.0,Tuscan Blends,"Tuscany, Italy",14.99,90.0,92.857216,-2.857216,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Cote de Baleau,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",34.99,92.0,92.921234,-0.92123413,1.0,0.0,0.0,0.0,1.0,0.0
Rocca delle Macie Roccato,2011.0,Tuscan Blends,"Tuscany, Italy",57.99,90.0,93.22365,-3.223648,1.0,0.0,0.0,1.0,0.0,0.0
Chateau de Laussac,2015.0,Bordeaux Red Blends,"Cotes de Castillon, Bordeaux, France",22.99,91.0,92.81897,-1.8189697,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Montlabert,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",27.99,95.0,92.86158,2.13842,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Larrivet Haut-Brion,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",39.99,94.0,92.96384,1.0361633,1.0,0.0,0.0,0.0,1.0,0.0
Chateau du Tertre,2015.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",52.99,91.0,93.07462,-2.074623,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Petit Village,2015.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",74.99,96.0,93.2621,2.7378998,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Cabanne,2015.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",49.99,95.0,93.04906,1.950943,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Gaffeliere,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",69.99,94.0,93.21949,0.78050995,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Franc Mayne,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",44.99,93.0,93.00645,-0.0064468384,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Quinault l'Enclos,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",39.99,93.0,92.96384,0.03616333,1.0,0.0,0.0,0.0,1.0,0.0
Clos de l'Oratoire,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",47.99,95.0,93.03201,1.9679871,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Marquis de Terme,2015.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",44.99,94.0,93.00645,0.99355316,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Fleur Morange Cuvee Mathilde (Futures Pre-Sale),2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",21.99,92.0,92.810455,-0.8104553,1.0,0.0,0.0,0.0,1.0,0.0
Trimbach Reserve Pinot Noir,2013.0,Pinot Noir,"Alsace, France",23.99,90.0,92.20441,-2.2044067,0.0,0.0,1.0,0.0,1.0,0.0
Chateau Leoville Poyferre,2015.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",114.99,96.0,93.60297,2.3970337,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Batailley,2015.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",49.99,94.0,93.04906,0.950943,1.0,0.0,0.0,0.0,1.0,0.0
Capezzana Villa di Carmignano,2013.0,Tuscan Blends,"Carmignano, Tuscany, Italy",26.99,93.0,92.95947,0.040527344,1.0,0.0,0.0,1.0,0.0,0.0
Chateau d'Issan,2015.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",69.99,96.0,93.21949,2.78051,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Carbonnieux,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",47.99,93.0,93.03201,-0.03201294,1.0,0.0,0.0,0.0,1.0,0.0
Clos L'Eglise Pomerol,2015.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",99.99,94.0,93.47514,0.52485657,1.0,0.0,0.0,0.0,1.0,0.0
Banfi Cum Laude,2012.0,Tuscan Blends,"Tuscany, Italy",38.99,92.0,93.06174,-1.0617371,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Gracia,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",109.99,97.0,93.560356,3.4396439,1.0,0.0,0.0,0.0,1.0,0.0
Kay Brothers Hillside Shiraz,2012.0,Syrah/Shiraz,"McLaren Vale, Australia",79.99,93.0,93.11408,-0.11408234,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Feytit-Clinet,2015.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",89.99,93.0,93.38992,-0.3899231,1.0,0.0,0.0,0.0,1.0,0.0
Poggio Antico Madre Toscana,2013.0,Tuscan Blends,"Tuscany, Italy",46.99,94.0,93.12991,0.87008667,1.0,0.0,0.0,1.0,0.0,0.0
Poggio Antico Lemartine Toscana,2014.0,Tuscan Blends,"Tuscany, Italy",44.99,90.0,93.11287,-3.1128693,1.0,0.0,0.0,1.0,0.0,0.0
Thistledown Basket Case Shiraz,2012.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",23.99,91.0,92.63687,-1.6368713,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Cos d'Estournel Pagodes de Cos,2015.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",59.99,94.0,93.13428,0.86572266,1.0,0.0,0.0,0.0,1.0,0.0
Luce Della Vite Luce Toscana,2013.0,Tuscan Blends,"Tuscany, Italy",89.99,97.0,93.49634,3.503662,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Marsau,2015.0,Bordeaux Red Blends,"Cotes de Francs, Bordeaux, France",18.99,93.0,92.78488,0.21511841,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Beaumont,2015.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",14.99,92.0,92.75079,-0.75079346,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Mondotte,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",279.99,99.0,95.00904,3.9909592,1.0,0.0,0.0,0.0,1.0,0.0
Le Dome,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",129.99,95.0,93.73079,1.2692108,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Brion Le Clarence de Haut-Brion,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",139.99,94.0,93.81601,0.18399048,1.0,0.0,0.0,0.0,1.0,0.0
Vieux Chateau Certan,2015.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",399.99,100.0,96.03165,3.9683533,1.0,0.0,0.0,0.0,1.0,0.0
Bouchard Pere & Fils Monthelie,2014.0,Pinot Noir,"Monthelie, Cote de Beaune, Cote d'Or, Burgundy, France",47.99,91.0,92.408936,-1.4089355,0.0,0.0,1.0,0.0,1.0,0.0
Bouchard Pere & Fils Gevrey-Chambertin,2014.0,Pinot Noir,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",59.99,92.0,92.51119,-0.5111923,0.0,0.0,1.0,0.0,1.0,0.0
Rocca di Frassinello Maremma Ornello,2013.0,Tuscan Blends,"Tuscany, Italy",28.99,92.0,92.97652,-0.9765167,1.0,0.0,0.0,1.0,0.0,0.0
Gaja Ca' Marcanda Promis,2014.0,Tuscan Blends,"Tuscany, Italy",34.98,90.0,93.027565,-3.027565,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Clarisse Puisseguin-Saint-Emilion,2013.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",43.99,90.0,92.997925,-2.9979248,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Conseillante,2015.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",179.99,98.0,94.156876,3.8431244,1.0,0.0,0.0,0.0,1.0,0.0
Torbreck The Factor Shiraz,2012.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",119.99,96.0,93.45495,2.5450516,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Cantemerle,2012.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",43.99,92.0,92.997925,-0.9979248,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pavie Macquin,2012.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",69.99,94.0,93.21949,0.78050995,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Rauzan-Segla,2012.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",79.99,93.0,93.3047,-0.30470276,1.0,0.0,0.0,0.0,1.0,0.0
Chateau de Camensac,2015.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",29.99,93.0,92.878624,0.12137604,1.0,0.0,0.0,0.0,1.0,0.0
Borgo Scopeto Borgonero,2014.0,Tuscan Blends,"Tuscany, Italy",19.98,90.0,92.899734,-2.8997345,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Grand Corbin-Despagne,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",39.99,93.0,92.96384,0.03616333,1.0,0.0,0.0,0.0,1.0,0.0
Fattoria Le Pupille Elisabetta Geppetti Saffredi,2013.0,Bordeaux Red Blends,"Tuscany, Italy",85.0,98.0,93.45382,4.5461807,1.0,0.0,0.0,1.0,0.0,0.0
Orma Toscana,2013.0,Bordeaux Red Blends,"Tuscany, Italy",64.99,98.0,93.2833,4.7166977,1.0,0.0,0.0,1.0,0.0,0.0
Guigal La Turque Cote Rotie,2012.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",319.99,97.0,95.100204,1.8997955,0.0,1.0,0.0,0.0,1.0,0.0
Guigal La Landonne Cote Rotie,2012.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",429.99,97.0,96.03759,0.96241,0.0,1.0,0.0,0.0,1.0,0.0
Guigal Chateau D'Ampuis Cote Rotie,2012.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",149.99,97.0,93.65152,3.3484802,0.0,1.0,0.0,0.0,1.0,0.0
Chateau Giscours,2012.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",69.99,92.0,93.21949,-1.21949,1.0,0.0,0.0,0.0,1.0,0.0
Chateau de Pressac,2012.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",31.99,90.0,92.89567,-2.895668,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Sansonnet,2012.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",36.99,92.0,92.93828,-0.9382782,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Rauzan-Segla,2000.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",189.97,93.0,94.24192,-1.2419205,1.0,0.0,0.0,0.0,1.0,0.0
Guigal La Mouline Cote Rotie,2012.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",299.99,95.0,94.92977,0.07022858,0.0,1.0,0.0,0.0,1.0,0.0
Tyrrell's Hunter Valley Shiraz,2014.0,Syrah/Shiraz,"Hunter Valley, Australia",23.99,95.0,92.63687,2.3631287,0.0,1.0,0.0,0.0,0.0,1.0
Abbazia di Novacella Pinot Nero,2015.0,Pinot Noir,"Alto Adige, Trentino-Alto Adige, Italy",24.99,91.0,92.31935,-1.3193512,0.0,0.0,1.0,1.0,0.0,0.0
Tenuta Sette Ponti Oreno,2014.0,Bordeaux Red Blends,"Tuscany, Italy",84.99,94.0,93.453735,0.54626465,1.0,0.0,0.0,1.0,0.0,0.0
Tenuta San Guido Guidalberto,2014.0,Bordeaux Red Blends,"Tuscany, Italy",41.99,92.0,93.0873,-1.0873032,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Lynch-Bages,2012.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",125.99,92.0,93.6967,-1.696701,1.0,0.0,0.0,0.0,1.0,0.0
Cabreo Il Borgo,2013.0,Tuscan Blends,"Tuscany, Italy",47.99,93.0,93.13843,-0.13842773,1.0,0.0,0.0,1.0,0.0,0.0
Campo Al Mare,2014.0,Bordeaux Red Blends,"Bolgheri, Tuscany, Italy",29.99,92.0,92.98505,-0.9850464,1.0,0.0,0.0,1.0,0.0,0.0
