name,vintage,varietal,location,price,score,prediction,difference,bordeauxBlends,syrah,pinot,italy,france,australia
Two Hands Bad Impersonator Shiraz,2006.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",49.99,91.0,92.565056,-1.5650558,0.0,1.0,0.0,0.0,0.0,1.0
Jasper Hill Georgia's Paddock Shiraz,2006.0,Syrah/Shiraz,Australia,48.97,94.0,92.55565,1.4443512,0.0,1.0,0.0,0.0,0.0,1.0
Leeuwin Estate Siblings Shiraz,2004.0,Syrah/Shiraz,"Margaret River, Australia",13.99,89.0,92.23284,-3.2328415,0.0,1.0,0.0,0.0,0.0,1.0
Layer Cake Shiraz,2008.0,Syrah/Shiraz,Australia,19.99,90.0,92.28821,-2.288208,0.0,1.0,0.0,0.0,0.0,1.0
Balgownie Shiraz,2006.0,Syrah/Shiraz,Australia,15.99,91.0,92.2513,-1.251297,0.0,1.0,0.0,0.0,0.0,1.0
Leeuwin Estate Siblings Shiraz,2003.0,Syrah/Shiraz,"Margaret River, Australia",17.99,88.0,92.26975,-4.2697525,0.0,1.0,0.0,0.0,0.0,1.0
Shirvington Shiraz,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",79.99,96.0,92.8419,3.1580963,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Pontet-Canet,2006.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",139.97,95.0,92.78727,2.2127304,1.0,0.0,0.0,0.0,1.0,0.0
Delas Saint-Joseph Francois de Tournon,2006.0,Syrah/Shiraz,"Rhone, France",28.99,90.0,92.716965,-2.7169647,0.0,1.0,0.0,0.0,1.0,0.0
Chateau Fonroque,2005.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",44.99,90.0,91.91077,-1.9107666,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Bergey,2005.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",49.99,92.0,91.95691,0.04309082,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pichon Longueville Comtesse de Lalande,2004.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",139.0,92.0,92.77832,-0.7783203,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pichon Longueville Comtesse de Lalande,1982.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",649.97,100.0,97.493675,2.5063248,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pavie Decesse,2004.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",119.0,94.0,92.59375,1.40625,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Rauzan-Segla,2005.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",135.0,93.0,92.74141,0.2585907,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Gazin,2004.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",37.99,90.0,91.846176,-1.8461761,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Gazin,2005.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",99.0,94.0,92.40919,1.5908127,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Branon,2005.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",99.99,96.0,92.41832,3.5816803,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Beau-Sejour Becot,2005.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",109.97,94.0,92.51042,1.4895782,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Grand-Puy-Lacoste,2005.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",159.99,92.0,92.972015,-0.9720154,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Leoville Poyferre,2005.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",149.99,93.0,92.87973,0.120269775,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Chauvin,2005.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",49.99,92.0,91.95691,0.04309082,1.0,0.0,0.0,0.0,1.0,0.0
Henschke Mt. Edelstone Shiraz,2005.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",85.99,97.0,92.89728,4.102722,0.0,1.0,0.0,0.0,0.0,1.0
Kilikanoon The Lackey Shiraz,2006.0,Syrah/Shiraz,Australia,15.99,89.0,92.2513,-3.251297,0.0,1.0,0.0,0.0,0.0,1.0
Saint Cosme Cote Rotie,2007.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",63.99,93.0,93.039955,-0.03995514,0.0,1.0,0.0,0.0,1.0,0.0
Tenuta di Biserno Il Pino,2005.0,Bordeaux Red Blends,"Tuscany, Italy",85.0,92.0,92.43366,-0.4336624,1.0,0.0,0.0,1.0,0.0,0.0
Torbreck Woodcutters Shiraz,2008.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",24.99,91.0,92.33435,-1.3343506,0.0,1.0,0.0,0.0,0.0,1.0
Delas Hermitage Les Bessards,2003.0,Syrah/Shiraz,"Hermitage, Rhone, France",129.97,96.0,93.648834,2.3511658,0.0,1.0,0.0,0.0,1.0,0.0
Jean-Louis Chave Hermitage,2005.0,Syrah/Shiraz,"Hermitage, Rhone, France",369.0,95.0,95.85466,-0.85466003,0.0,1.0,0.0,0.0,1.0,0.0
Jean-Louis Chave Selection Saint-Joseph Offerus,2005.0,Syrah/Shiraz,"Rhone, France",28.99,90.0,92.716965,-2.7169647,0.0,1.0,0.0,0.0,1.0,0.0
Chateau Pape Clement,2006.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",139.99,95.0,92.78745,2.2125473,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pape Clement,2004.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",109.0,91.0,92.501465,-1.5014648,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pape Clement,2003.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",129.97,93.0,92.694984,0.30501556,1.0,0.0,0.0,0.0,1.0,0.0
Occam's Razor Heathcote Shiraz,2005.0,Syrah/Shiraz,Australia,24.99,91.0,92.33435,-1.3343506,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Certan Marzelle Pomerol,2005.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",75.99,89.0,92.196846,-3.196846,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Certan Marzelle Pomerol,2006.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",79.99,89.0,92.23376,-3.233757,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Carbonnieux,2005.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",49.99,91.0,91.95691,-0.9569092,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Canon La Gaffeliere,2005.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",139.97,94.0,92.78727,1.2127304,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Canon La Gaffeliere,2003.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",89.0,89.0,92.31691,-3.3169098,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Palmer Alter Ego de Palmer,2005.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",149.97,90.0,92.87955,-2.879547,1.0,0.0,0.0,0.0,1.0,0.0
Vieux Chateau Certan,2006.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",259.99,96.0,93.894844,2.105156,1.0,0.0,0.0,0.0,1.0,0.0
Louis Jadot Chambertin-Clos de Beze Grand Cru,2007.0,Pinot Noir,"Burgundy, France",239.0,92.0,92.85556,-0.8555603,0.0,0.0,1.0,0.0,1.0,0.0
Chateau Charmail,2004.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",21.99,89.0,91.69852,-2.6985168,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Charmail,2005.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",26.99,90.0,91.74466,-1.7446594,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lanessan,2005.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",29.99,90.0,91.77235,-1.7723465,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Tour Carnet,2004.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",27.99,90.0,91.75389,-1.753891,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Tour Carnet,2005.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",48.99,90.0,91.94768,-1.9476776,1.0,0.0,0.0,0.0,1.0,0.0
Chateau d'Escurac,2005.0,Bordeaux Red Blends,"Medoc, Bordeaux, France",21.99,89.0,91.69852,-2.6985168,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut Condissas,2003.0,Bordeaux Red Blends,"Medoc, Bordeaux, France",95.0,92.0,92.37227,-0.37226868,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut Condissas,2005.0,Bordeaux Red Blends,"Medoc, Bordeaux, France",49.99,90.0,91.95691,-1.9569092,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Rollan de By,2005.0,Bordeaux Red Blends,"Medoc, Bordeaux, France",34.99,90.0,91.81848,-1.8184814,1.0,0.0,0.0,0.0,1.0,0.0
AusVetia Shiraz,2001.0,Syrah/Shiraz,Australia,34.99,91.0,92.426636,-1.4266357,0.0,1.0,0.0,0.0,0.0,1.0
AusVetia Shiraz,2002.0,Syrah/Shiraz,Australia,34.99,90.0,92.426636,-2.4266357,0.0,1.0,0.0,0.0,0.0,1.0
Yeringberg Pinot Noir,2004.0,Pinot Noir,"Yarra Valley, Australia",49.99,90.0,90.765625,-0.765625,0.0,0.0,1.0,0.0,0.0,1.0
Chateau Carbonnieux,2003.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",35.99,89.0,91.82771,-2.827713,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Malartic-Lagraviere,2003.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",39.99,89.0,91.864624,-2.864624,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Malartic-Lagraviere,2005.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",54.99,92.0,92.00305,-0.0030517578,1.0,0.0,0.0,0.0,1.0,0.0
Domaine de Chevalier,2003.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",49.99,90.0,91.95691,-1.9569092,1.0,0.0,0.0,0.0,1.0,0.0
Domaine de Chevalier,2005.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",139.99,95.0,92.78745,2.2125473,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Clinet,2004.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",74.97,90.0,92.18743,-2.1874313,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Nenin,2004.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",33.99,89.0,91.80926,-2.8092575,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Barde Haut,2005.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",59.99,93.0,92.049194,0.95080566,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Bellevue Mondotte St. Emilion,2005.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",369.0,99.0,94.90082,4.099182,1.0,0.0,0.0,0.0,1.0,0.0
The Winner's Tank Shiraz,2008.0,Syrah/Shiraz,Australia,10.99,90.0,92.205154,-2.2051544,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Fombrauge,2005.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",54.99,90.0,92.00305,-2.0030518,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Couspaude,2003.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",49.99,92.0,91.95691,0.04309082,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Couspaude,2004.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",39.99,89.0,91.864624,-2.864624,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Couspaude,2005.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",49.99,92.0,91.95691,0.04309082,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Gaffeliere,2004.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",42.98,92.0,91.89222,0.10778046,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Gaffeliere,2005.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",144.97,96.0,92.833405,3.1665955,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lusseau,2003.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",36.99,90.0,91.836945,-1.8369446,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lusseau,2004.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",29.99,89.0,91.77235,-2.7723465,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lusseau,2005.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",38.99,90.0,91.8554,-1.8554001,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Monbousquet,2004.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",51.99,90.0,91.97537,-1.9753723,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Phelan Segur,2005.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",49.99,89.0,91.95691,-2.9569092,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Quinault l'Enclos,2005.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",66.99,94.0,92.11379,1.8862076,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Bellefont Belcier,2005.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",59.99,94.0,92.049194,1.9508057,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Berliquet,2005.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",37.99,90.0,91.846176,-1.8461761,1.0,0.0,0.0,0.0,1.0,0.0
Clos Les Lunelles Cotes de Castillon,2003.0,Bordeaux Red Blends,"Cotes de Castillon, Bordeaux, France",39.97,92.0,91.86444,0.13555908,1.0,0.0,0.0,0.0,1.0,0.0
Clos Les Lunelles Cotes de Castillon,2004.0,Bordeaux Red Blends,"Cotes de Castillon, Bordeaux, France",34.99,92.0,91.81848,0.18151855,1.0,0.0,0.0,0.0,1.0,0.0
Clos Les Lunelles Cotes de Castillon,2005.0,Bordeaux Red Blends,"Cotes de Castillon, Bordeaux, France",59.99,94.0,92.049194,1.9508057,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lagrange,2005.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",79.97,91.0,92.233574,-1.2335739,1.0,0.0,0.0,0.0,1.0,0.0
Clos du Marquis,2005.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",89.99,91.0,92.32604,-1.3260422,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Fontenil,2005.0,Bordeaux Red Blends,"Fronsac, Bordeaux, France",35.99,90.0,91.82771,-1.827713,1.0,0.0,0.0,0.0,1.0,0.0
Brancaia Tre,2007.0,Tuscan Blends,"Tuscany, Italy",18.99,90.0,91.82451,-1.8245087,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Ducru-Beaucaillou,2006.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",194.99,94.0,93.295006,0.7049942,1.0,0.0,0.0,0.0,1.0,0.0
I Greppi Bolgheri Greppicante,2007.0,Bordeaux Red Blends,"Tuscany, Italy",25.99,90.0,91.8891,-1.8890991,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Cheval Blanc,2003.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",599.97,92.0,97.03226,-5.032257,1.0,0.0,0.0,0.0,1.0,0.0
Tenimenti Luigi d'Alessandro Syrah Cortona Il Bosco,2006.0,Syrah/Shiraz,"Tuscany, Italy",69.99,92.0,93.24899,-1.2489929,0.0,1.0,0.0,1.0,0.0,0.0
Chateau Leoville Barton,2006.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",89.0,91.0,92.31691,-1.3169098,1.0,0.0,0.0,0.0,1.0,0.0
Chateau d'Armailhac,2006.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",79.97,91.0,92.233574,-1.2335739,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lafite Rothschild,2006.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",849.97,97.0,99.339325,-2.339325,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Tour Carnet,2006.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",26.99,91.0,91.74466,-0.7446594,1.0,0.0,0.0,0.0,1.0,0.0
Les Asteries,2005.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",99.99,95.0,92.41832,2.5816803,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Cos d'Estournel,2006.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",159.99,94.0,92.972015,1.0279846,1.0,0.0,0.0,0.0,1.0,0.0
Brancaia Tre,2006.0,Tuscan Blends,"Tuscany, Italy",16.99,88.0,91.806046,-3.8060455,1.0,0.0,0.0,1.0,0.0,0.0
Tait The Ball Buster,2008.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",18.99,91.0,92.278984,-1.2789841,0.0,1.0,0.0,0.0,0.0,1.0
Ornellaia Le Serre Nuove,2007.0,Bordeaux Red Blends,"Tuscany, Italy",59.99,92.0,92.202866,-0.2028656,1.0,0.0,0.0,1.0,0.0,0.0
Thorn-Clarke Shotfire Ridge Shiraz,2008.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",16.99,90.0,92.26053,-2.2605286,0.0,1.0,0.0,0.0,0.0,1.0
Cimicky Trumps Shiraz,2008.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",18.99,91.0,92.278984,-1.2789841,0.0,1.0,0.0,0.0,0.0,1.0
R Wines Strong Arms Shiraz,2008.0,Syrah/Shiraz,Australia,10.98,88.0,92.20506,-4.205063,0.0,1.0,0.0,0.0,0.0,1.0
R Wines Chris Ringland CR Shiraz,2008.0,Syrah/Shiraz,Australia,18.29,92.0,92.27252,-0.27252197,0.0,1.0,0.0,0.0,0.0,1.0
Brancaia Il Blu,2006.0,Tuscan Blends,"Tuscany, Italy",75.99,95.0,92.35052,2.6494827,1.0,0.0,0.0,1.0,0.0,0.0
Bleasdale Bremerview Shiraz,2007.0,Syrah/Shiraz,Australia,13.97,90.0,92.23265,-2.2326508,0.0,1.0,0.0,0.0,0.0,1.0
Fetish The Watcher Shiraz,2006.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",13.99,90.0,92.23284,-2.2328415,0.0,1.0,0.0,0.0,0.0,1.0
Livernano Toscana,2005.0,Bordeaux Red Blends,"Tuscany, Italy",49.99,89.0,92.11058,-3.1105804,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Pichon Longueville Comtesse de Lalande Reserve de la Comtesse,2004.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",62.99,90.0,92.07687,-2.0768738,1.0,0.0,0.0,0.0,1.0,0.0
Chateau de Fieuzal,2005.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",46.99,90.0,91.92923,-1.9292297,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Croix De Gay,2005.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",51.99,90.0,91.97537,-1.9753723,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Dominique,2005.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",39.99,93.0,91.864624,1.135376,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pichon Longueville Comtesse de Lalande Reserve de la Comtesse,2004.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",47.99,90.0,91.93845,-1.9384537,1.0,0.0,0.0,0.0,1.0,0.0
Chateau d'Aurilhac Haut Medoc,2005.0,Bordeaux Red Blends,"Medoc, Bordeaux, France",18.99,90.0,91.67084,-1.6708374,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lassegue,2006.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",79.99,91.0,92.23376,-1.233757,1.0,0.0,0.0,0.0,1.0,0.0
Penfolds RWT Shiraz,2006.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",149.0,95.0,93.478745,1.5212555,0.0,1.0,0.0,0.0,0.0,1.0
Delas Saint-Joseph Francois de Tournon,2005.0,Syrah/Shiraz,"Rhone, France",33.99,90.0,92.76311,-2.7631073,0.0,1.0,0.0,0.0,1.0,0.0
Heartland Shiraz,2008.0,Syrah/Shiraz,Australia,13.99,88.0,92.23284,-4.2328415,0.0,1.0,0.0,0.0,0.0,1.0
Kaesler Stonehorse Shiraz,2006.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",27.99,90.0,92.36204,-2.3620377,0.0,1.0,0.0,0.0,0.0,1.0
Kangarilla Road Shiraz,2007.0,Syrah/Shiraz,"McLaren Vale, Australia",17.99,90.0,92.26975,-2.2697525,0.0,1.0,0.0,0.0,0.0,1.0
Shirvington Shiraz,2007.0,Syrah/Shiraz,"McLaren Vale, Australia",32.99,92.0,92.40817,-0.4081726,0.0,1.0,0.0,0.0,0.0,1.0
The Colonial Estate Exile Shiraz,2006.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",89.0,93.0,92.92505,0.07495117,0.0,1.0,0.0,0.0,0.0,1.0
Le Macchiole Scrio,2005.0,Syrah/Shiraz,"Tuscany, Italy",209.0,90.0,94.531815,-4.5318146,0.0,1.0,0.0,1.0,0.0,0.0
Clarendon Hills Piggott Range Syrah,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",89.0,98.0,92.92505,5.074951,0.0,1.0,0.0,0.0,0.0,1.0
Clarendon Hills Hickinbotham Syrah,2005.0,Syrah/Shiraz,"McLaren Vale, Australia",74.99,97.0,92.79576,4.204239,0.0,1.0,0.0,0.0,0.0,1.0
Clarendon Hills Piggott Range Syrah,2005.0,Syrah/Shiraz,"McLaren Vale, Australia",99.0,97.0,93.017334,3.982666,0.0,1.0,0.0,0.0,0.0,1.0
R Wines Evil Incarnate Shiraz,2004.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",79.99,94.0,92.8419,1.1580963,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Margaux,2005.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",969.97,98.0,100.44672,-2.4467163,1.0,0.0,0.0,0.0,1.0,0.0
R Wines Chris Ringland CR Shiraz,2007.0,Syrah/Shiraz,Australia,16.99,90.0,92.26053,-2.2605286,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Clerc Milon,2006.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",79.0,91.0,92.224625,-1.2246246,1.0,0.0,0.0,0.0,1.0,0.0
Guigal Crozes Hermitage,2006.0,Syrah/Shiraz,"Rhone, France",24.99,88.0,92.68005,-4.6800537,0.0,1.0,0.0,0.0,1.0,0.0
Domaine de la Romanee Conti Echezeaux,2007.0,Pinot Noir,"Burgundy, France",339.0,90.0,93.77838,-3.7783813,0.0,0.0,1.0,0.0,1.0,0.0
Domaine de la Romanee Conti Grands Echezeaux Grand Cru,2007.0,Pinot Noir,"Burgundy, France",525.0,92.0,95.494835,-3.494835,0.0,0.0,1.0,0.0,1.0,0.0
Domaine de la Romanee Conti Romanee St. Vivant Grand Cru,2007.0,Pinot Noir,"Burgundy, France",759.0,93.0,97.65425,-4.654251,0.0,0.0,1.0,0.0,1.0,0.0
Domaine de la Romanee Conti Richebourg Grand Cru,2007.0,Pinot Noir,"Burgundy, France",899.0,92.0,98.9462,-6.9461975,0.0,0.0,1.0,0.0,1.0,0.0
Domaine de la Romanee Conti La Tache Grand Cru,2007.0,Pinot Noir,"Burgundy, France",949.0,96.0,99.40761,-3.407608,0.0,0.0,1.0,0.0,1.0,0.0
Terrabianca Campaccio,2006.0,Tuscan Blends,"Tuscany, Italy",29.99,91.0,91.92602,-0.92601776,1.0,0.0,0.0,1.0,0.0,0.0
Tenuta Sette Ponti Oreno,2007.0,Bordeaux Red Blends,"Tuscany, Italy",89.97,92.0,92.47952,-0.4795227,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Faizeau Montagne Vieilles Vignes,2003.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",14.99,89.0,91.63393,-2.6339264,1.0,0.0,0.0,0.0,1.0,0.0
Girolate,2003.0,Bordeaux Red Blends,"Bordeaux, France",49.99,91.0,91.95691,-0.9569092,1.0,0.0,0.0,0.0,1.0,0.0
Gaja Ca' Marcanda Promis,2007.0,Tuscan Blends,"Tuscany, Italy",42.99,90.0,92.04598,-2.0459824,1.0,0.0,0.0,1.0,0.0,0.0
Clarendon Hills Bakers Gully Syrah,2005.0,Syrah/Shiraz,"McLaren Vale, Australia",41.99,92.0,92.491234,-0.49123383,0.0,1.0,0.0,0.0,0.0,1.0
Clarendon Hills Moritz Syrah,2005.0,Syrah/Shiraz,"McLaren Vale, Australia",49.99,96.0,92.565056,3.4349442,0.0,1.0,0.0,0.0,0.0,1.0
Clarendon Hills Liandra Syrah,2005.0,Syrah/Shiraz,"McLaren Vale, Australia",74.99,94.0,92.79576,1.2042389,0.0,1.0,0.0,0.0,0.0,1.0
Loose End Shiraz,2006.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",19.99,90.0,92.28821,-2.288208,0.0,1.0,0.0,0.0,0.0,1.0
Clarendon Hills Brookman Syrah,2005.0,Syrah/Shiraz,"McLaren Vale, Australia",85.0,96.0,92.88814,3.1118622,0.0,1.0,0.0,0.0,0.0,1.0
Guigal Chateau D'Ampuis Cote Rotie,2006.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",127.97,95.0,93.63038,1.3696213,0.0,1.0,0.0,0.0,1.0,0.0
Gilt Chateau Pavie Saint-Emilion,2003.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",199.0,98.0,93.332016,4.667984,1.0,0.0,0.0,0.0,1.0,0.0
Gilt Clarendon Hills Astralis Syrah,2005.0,Syrah/Shiraz,"McLaren Vale, Australia",169.0,99.0,93.663315,5.336685,0.0,1.0,0.0,0.0,0.0,1.0
Gilt Clos Les Lunelles Cotes de Castillon,2005.0,Bordeaux Red Blends,"Cotes de Castillon, Bordeaux, France",49.0,94.0,91.94777,2.0522308,1.0,0.0,0.0,0.0,1.0,0.0
Gilt Kilikanoon Covenant Shiraz,2005.0,Syrah/Shiraz,"Clare Valley, Australia",29.0,92.0,92.37135,-0.37135315,0.0,1.0,0.0,0.0,0.0,1.0
Heathcote Estate Shiraz,2006.0,Syrah/Shiraz,Australia,48.99,91.0,92.55583,-1.5558319,0.0,1.0,0.0,0.0,0.0,1.0
Domaine de Chevalier,2006.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",79.99,92.0,92.23376,-0.23375702,1.0,0.0,0.0,0.0,1.0,0.0
Domaine de Chevalier (Futures Pre-Sale),2009.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",89.99,95.0,92.32604,2.6739578,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pichon Longueville Comtesse de Lalande,2008.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",139.97,92.0,92.78727,-0.7872696,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pichon Longueville Comtesse de Lalande (Futures Pre-Sale),2009.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",189.99,95.0,93.24886,1.7511368,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pichon-Longueville Baron,2006.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",159.97,92.0,92.97183,-0.9718323,1.0,0.0,0.0,0.0,1.0,0.0
