name,vintage,varietal,location,price,score,prediction,difference,bordeauxBlends,syrah,pinot,italy,france,australia
Chateau Puygueraud,2015.0,Bordeaux Red Blends,"Cotes de Francs, Bordeaux, France",19.99,94.0,93.009514,0.99048615,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Prade,2015.0,Bordeaux Red Blends,"Cotes de Francs, Bordeaux, France",19.99,92.0,93.009514,-1.0095139,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Grand-Puy-Lacoste,2015.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",79.99,96.0,93.434364,2.5656357,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Canon,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",329.97,100.0,95.204445,4.795555,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Palmer Alter Ego de Palmer,2015.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",74.99,96.0,93.398964,2.601036,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Rauzan-Segla,2015.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",169.97,97.0,94.0715,2.9284973,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Gruaud Larose,2015.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",99.99,95.0,93.57598,1.4240189,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Gazin,2015.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",89.99,97.0,93.50517,3.4948273,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pavie Macquin,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",89.99,98.0,93.50517,4.4948273,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Canon La Gaffeliere,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",119.99,96.0,93.717606,2.2823944,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Calon-Segur,2015.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",84.99,95.0,93.46977,1.5302277,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lascombes,2015.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",94.99,95.0,93.54058,1.4594193,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Paloumey,2015.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",19.99,91.0,93.009514,-2.0095139,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Leoville Barton,2015.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",89.99,96.0,93.50517,2.4948273,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Maillet,2015.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",49.99,96.0,93.22194,2.778061,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Chasse Spleen,2015.0,Bordeaux Red Blends,"Moulis, Bordeaux, France",39.99,94.0,93.15113,0.8488693,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Fombrauge,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",34.99,94.0,93.11572,0.88427734,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Beychevelle,2015.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",89.99,94.0,93.50517,0.49482727,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Bailly,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",159.99,98.0,94.00084,3.9991608,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Les Ormes de Pez,2015.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",34.99,94.0,93.11572,0.88427734,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Clinet,2015.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",149.99,99.0,93.93002,5.069977,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Olivier,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",35.99,93.0,93.1228,-0.122802734,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Barde Haut,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",41.99,95.0,93.16529,1.8347092,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Corbin,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",42.99,93.0,93.17237,-0.17237091,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Cantemerle,2015.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",39.99,95.0,93.15113,1.8488693,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Marjosse,2015.0,Bordeaux Red Blends,"Bordeaux, France",13.99,91.0,92.967026,-1.9670258,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Smith Haut Lafitte,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",139.99,99.0,93.85922,5.1407776,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Duhart-Milon,2015.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",69.99,93.0,93.363556,-0.3635559,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pape Clement,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",139.99,99.0,93.85922,5.1407776,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Tour Carnet,2015.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",37.99,93.0,93.13697,-0.13697052,1.0,0.0,0.0,0.0,1.0,0.0
Chateau LaTour-Martillac,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",44.99,94.0,93.18654,0.8134613,1.0,0.0,0.0,0.0,1.0,0.0
Chateau de Fieuzal,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",44.99,94.0,93.18654,0.8134613,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Berliquet,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",39.99,97.0,93.15113,3.8488693,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Prieure-Lichine,2015.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",49.99,96.0,93.22194,2.778061,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Faugeres,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",44.99,95.0,93.18654,1.8134613,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Fonplegade,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",47.99,95.0,93.20778,1.7922211,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Gloria,2015.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",59.99,94.0,93.29275,0.7072525,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Grand Mayne,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",49.99,91.0,93.22194,-2.221939,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lynch-Bages Echo de,2015.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",44.99,91.0,93.18654,-2.1865387,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pichon Longueville Comtesse de Lalande Reserve de la Comtesse,2015.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",47.99,93.0,93.20778,-0.20777893,1.0,0.0,0.0,0.0,1.0,0.0
Clos Fourtet,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",134.99,96.0,93.823814,2.1761856,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lafon-Rochet,2015.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",61.99,93.0,93.30691,-0.30690765,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Kirwan,2015.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",67.99,93.0,93.349396,-0.34939575,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lespault-Martillac,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",27.99,93.0,93.06616,-0.06616211,1.0,0.0,0.0,0.0,1.0,0.0
Monte Antico Rosso,2012.0,Tuscan Blends,"Tuscany, Italy",10.99,91.0,92.8797,-1.8796997,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Siran,2015.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",59.99,94.0,93.29275,0.7072525,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Trianon,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",29.99,95.0,93.08032,1.9196777,1.0,0.0,0.0,0.0,1.0,0.0
Antinori Tignanello,2013.0,Tuscan Blends,"Tuscany, Italy",109.99,97.0,93.5979,3.4020996,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Pierre 1er,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",21.99,94.0,93.023674,0.976326,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Clos du Roy,2015.0,Bordeaux Red Blends,"Fronsac, Bordeaux, France",16.99,93.0,92.988266,0.011734009,1.0,0.0,0.0,0.0,1.0,0.0
Mazzei Badiola Toscana,2014.0,Tuscan Blends,"Tuscany, Italy",14.99,90.0,92.942406,-2.9424057,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Cote de Baleau,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",34.99,92.0,93.11572,-1.1157227,1.0,0.0,0.0,0.0,1.0,0.0
Rocca delle Macie Roccato,2011.0,Tuscan Blends,"Tuscany, Italy",57.99,90.0,93.19531,-3.1953125,1.0,0.0,0.0,1.0,0.0,0.0
Chateau de Laussac,2015.0,Bordeaux Red Blends,"Cotes de Castillon, Bordeaux, France",22.99,91.0,93.030754,-2.030754,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Montlabert,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",27.99,95.0,93.06616,1.9338379,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Larrivet Haut-Brion,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",39.99,94.0,93.15113,0.8488693,1.0,0.0,0.0,0.0,1.0,0.0
Chateau du Tertre,2015.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",52.99,91.0,93.24318,-2.2431793,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Petit Village,2015.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",74.99,96.0,93.398964,2.601036,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Cabanne,2015.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",49.99,95.0,93.22194,1.7780609,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Gaffeliere,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",69.99,94.0,93.363556,0.6364441,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Franc Mayne,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",44.99,93.0,93.18654,-0.1865387,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Quinault l'Enclos,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",39.99,93.0,93.15113,-0.15113068,1.0,0.0,0.0,0.0,1.0,0.0
Clos de l'Oratoire,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",47.99,95.0,93.20778,1.7922211,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Marquis de Terme,2015.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",44.99,94.0,93.18654,0.8134613,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Fleur Morange Cuvee Mathilde (Futures Pre-Sale),2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",21.99,92.0,93.023674,-1.023674,1.0,0.0,0.0,0.0,1.0,0.0
Trimbach Reserve Pinot Noir,2013.0,Pinot Noir,"Alsace, France",23.99,90.0,92.08749,-2.0874863,0.0,0.0,1.0,0.0,1.0,0.0
Chateau Leoville Poyferre,2015.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",114.99,96.0,93.6822,2.3178024,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Batailley,2015.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",49.99,94.0,93.22194,0.7780609,1.0,0.0,0.0,0.0,1.0,0.0
Capezzana Villa di Carmignano,2013.0,Tuscan Blends,"Carmignano, Tuscany, Italy",26.99,93.0,93.010185,-0.010185242,1.0,0.0,0.0,1.0,0.0,0.0
Chateau d'Issan,2015.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",69.99,96.0,93.363556,2.636444,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Carbonnieux,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",47.99,93.0,93.20778,-0.20777893,1.0,0.0,0.0,0.0,1.0,0.0
Clos L'Eglise Pomerol,2015.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",99.99,94.0,93.57598,0.42401886,1.0,0.0,0.0,0.0,1.0,0.0
Banfi Cum Laude,2012.0,Tuscan Blends,"Tuscany, Italy",38.99,92.0,93.077965,-1.0779648,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Gracia,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",109.99,97.0,93.64679,3.3532104,1.0,0.0,0.0,0.0,1.0,0.0
Kay Brothers Hillside Shiraz,2012.0,Syrah/Shiraz,"McLaren Vale, Australia",79.99,93.0,93.23724,-0.23724365,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Feytit-Clinet,2015.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",89.99,93.0,93.50517,-0.5051727,1.0,0.0,0.0,0.0,1.0,0.0
Poggio Antico Madre Toscana,2013.0,Tuscan Blends,"Tuscany, Italy",46.99,94.0,93.1518,0.84819794,1.0,0.0,0.0,1.0,0.0,0.0
Poggio Antico Lemartine Toscana,2014.0,Tuscan Blends,"Tuscany, Italy",44.99,90.0,93.15483,-3.154831,1.0,0.0,0.0,1.0,0.0,0.0
Thistledown Basket Case Shiraz,2012.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",23.99,91.0,92.84072,-1.8407211,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Cos d'Estournel Pagodes de Cos,2015.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",59.99,94.0,93.29275,0.7072525,1.0,0.0,0.0,0.0,1.0,0.0
Luce Della Vite Luce Toscana,2013.0,Tuscan Blends,"Tuscany, Italy",89.99,97.0,93.45628,3.5437164,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Marsau,2015.0,Bordeaux Red Blends,"Cotes de Francs, Bordeaux, France",18.99,93.0,93.00243,-0.0024337769,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Beaumont,2015.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",14.99,92.0,92.974106,-0.97410583,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Mondotte,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",279.99,99.0,94.85054,4.14946,1.0,0.0,0.0,0.0,1.0,0.0
Le Dome,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",129.99,95.0,93.78841,1.2115936,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Brion Le Clarence de Haut-Brion,2015.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",139.99,94.0,93.85922,0.14077759,1.0,0.0,0.0,0.0,1.0,0.0
Vieux Chateau Certan,2015.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",399.99,100.0,95.70025,4.2997513,1.0,0.0,0.0,0.0,1.0,0.0
Bouchard Pere & Fils Monthelie,2014.0,Pinot Noir,"Monthelie, Cote de Beaune, Cote d'Or, Burgundy, France",47.99,91.0,92.27462,-1.27462,0.0,0.0,1.0,0.0,1.0,0.0
Bouchard Pere & Fils Gevrey-Chambertin,2014.0,Pinot Noir,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",59.99,92.0,92.35959,-0.35958862,0.0,0.0,1.0,0.0,1.0,0.0
Rocca di Frassinello Maremma Ornello,2013.0,Tuscan Blends,"Tuscany, Italy",28.99,92.0,93.024345,-1.0243454,1.0,0.0,0.0,1.0,0.0,0.0
Gaja Ca' Marcanda Promis,2014.0,Tuscan Blends,"Tuscany, Italy",34.98,90.0,93.083954,-3.0839539,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Clarisse Puisseguin-Saint-Emilion,2013.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",43.99,90.0,93.14507,-3.145073,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Conseillante,2015.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",179.99,98.0,94.142456,3.857544,1.0,0.0,0.0,0.0,1.0,0.0
Torbreck The Factor Shiraz,2012.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",119.99,96.0,93.520485,2.479515,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Cantemerle,2012.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",43.99,92.0,93.12788,-1.1278763,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pavie Macquin,2012.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",69.99,94.0,93.31198,0.6880188,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Rauzan-Segla,2012.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",79.99,93.0,93.38279,-0.3827896,1.0,0.0,0.0,0.0,1.0,0.0
Chateau de Camensac,2015.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",29.99,93.0,93.08032,-0.080322266,1.0,0.0,0.0,0.0,1.0,0.0
Borgo Scopeto Borgonero,2014.0,Tuscan Blends,"Tuscany, Italy",19.98,90.0,92.97774,-2.9777374,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Grand Corbin-Despagne,2015.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",39.99,93.0,93.15113,-0.15113068,1.0,0.0,0.0,0.0,1.0,0.0
Fattoria Le Pupille Elisabetta Geppetti Saffredi,2013.0,Bordeaux Red Blends,"Tuscany, Italy",85.0,98.0,93.420944,4.579056,1.0,0.0,0.0,1.0,0.0,0.0
Orma Toscana,2013.0,Bordeaux Red Blends,"Tuscany, Italy",64.99,98.0,93.27926,4.7207413,1.0,0.0,0.0,1.0,0.0,0.0
Guigal La Turque Cote Rotie,2012.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",319.99,97.0,94.86307,2.1369324,0.0,1.0,0.0,0.0,1.0,0.0
Guigal La Landonne Cote Rotie,2012.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",429.99,97.0,95.64197,1.3580322,0.0,1.0,0.0,0.0,1.0,0.0
Guigal Chateau D'Ampuis Cote Rotie,2012.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",149.99,97.0,93.65932,3.340683,0.0,1.0,0.0,0.0,1.0,0.0
Chateau Giscours,2012.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",69.99,92.0,93.31198,-1.3119812,1.0,0.0,0.0,0.0,1.0,0.0
Chateau de Pressac,2012.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",31.99,90.0,93.04291,-3.0429077,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Sansonnet,2012.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",36.99,92.0,93.078316,-1.0783157,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Rauzan-Segla,2000.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",189.97,93.0,93.95525,-0.9552536,1.0,0.0,0.0,0.0,1.0,0.0
Guigal La Mouline Cote Rotie,2012.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",299.99,95.0,94.72145,0.2785492,0.0,1.0,0.0,0.0,1.0,0.0
Tyrrell's Hunter Valley Shiraz,2014.0,Syrah/Shiraz,"Hunter Valley, Australia",23.99,95.0,92.8751,2.1249008,0.0,1.0,0.0,0.0,0.0,1.0
Abbazia di Novacella Pinot Nero,2015.0,Pinot Noir,"Alto Adige, Trentino-Alto Adige, Italy",24.99,91.0,92.11444,-1.1144409,0.0,0.0,1.0,1.0,0.0,0.0
Tenuta Sette Ponti Oreno,2014.0,Bordeaux Red Blends,"Tuscany, Italy",84.99,94.0,93.438065,0.5619354,1.0,0.0,0.0,1.0,0.0,0.0
Tenuta San Guido Guidalberto,2014.0,Bordeaux Red Blends,"Tuscany, Italy",41.99,92.0,93.13359,-1.1335907,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Lynch-Bages,2012.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",125.99,92.0,93.70851,-1.7085114,1.0,0.0,0.0,0.0,1.0,0.0
Cabreo Il Borgo,2013.0,Tuscan Blends,"Tuscany, Italy",47.99,93.0,93.15888,-0.15888214,1.0,0.0,0.0,1.0,0.0,0.0
Campo Al Mare,2014.0,Bordeaux Red Blends,"Bolgheri, Tuscany, Italy",29.99,92.0,93.048615,-1.0486145,1.0,0.0,0.0,1.0,0.0,0.0
Franz Haas Pinot Nero,2014.0,Pinot Noir,"Trentino-Alto Adige, Italy",39.99,92.0,92.20346,-0.2034607,0.0,0.0,1.0,1.0,0.0,0.0
d'Arenberg The Dead Arm Shiraz,2012.0,Syrah/Shiraz,"McLaren Vale, Australia",51.99,94.0,93.03899,0.9610138,0.0,1.0,0.0,0.0,0.0,1.0
Guigal Cote Rotie Brune et Blonde,2012.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",69.99,94.0,93.09285,0.90715027,0.0,1.0,0.0,0.0,1.0,0.0
Tenuta di Biserno Il Pino,2013.0,Bordeaux Red Blends,"Tuscany, Italy",64.99,95.0,93.27926,1.7207413,1.0,0.0,0.0,1.0,0.0,0.0
Banfi Centine Toscana,2014.0,Tuscan Blends,"Tuscany, Italy",10.99,90.0,92.91408,-2.9140778,1.0,0.0,0.0,1.0,0.0,0.0
Argiano Solengo,2013.0,Tuscan Blends,"Tuscany, Italy",57.99,94.0,93.22969,0.77030945,1.0,0.0,0.0,1.0,0.0,0.0
Joseph Drouhin Clos de Vougeot Grand Cru,2014.0,Pinot Noir,"Vougeot, Cote de Nuits, Cote d'Or, Burgundy, France",329.99,93.0,94.27142,-1.2714233,0.0,0.0,1.0,0.0,1.0,0.0
Inama Bradisismo,2013.0,Bordeaux Red Blends,"Veneto, Italy",31.99,91.0,93.04559,-2.0455933,1.0,0.0,0.0,1.0,0.0,0.0
Guigal Crozes Hermitage,2013.0,Syrah/Shiraz,"Crozes-Hermitage, Rhone, France",25.99,92.0,92.79848,-0.7984772,0.0,1.0,0.0,0.0,1.0,0.0
Chateau Duhart-Milon,2012.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",94.99,92.0,93.489006,-1.489006,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Les Ormes de Pez,2009.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",49.99,92.0,93.11879,-1.1187897,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Les Ormes de Pez,2011.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",37.99,91.0,93.06821,-2.0682068,1.0,0.0,0.0,0.0,1.0,0.0
Baracchi O'Lillo,2014.0,Tuscan Blends,"Tuscany, Italy",19.99,93.0,92.977806,0.022193909,1.0,0.0,0.0,1.0,0.0,0.0
Ruffino Modus,2013.0,Tuscan Blends,"Tuscany, Italy",21.99,93.0,92.97478,0.025222778,1.0,0.0,0.0,1.0,0.0,0.0
Antinori Solaia,2013.0,Tuscan Blends,"Tuscany, Italy",269.99,97.0,94.73084,2.2691574,1.0,0.0,0.0,1.0,0.0,0.0
Bouchard Pere & Fils Volnay Caillerets Ancienne Cuvee Carnot Premier Cru,2014.0,Pinot Noir,"Volnay, Cote de Beaune, Cote d'Or, Burgundy, France",95.0,91.0,92.60749,-1.6074905,0.0,0.0,1.0,0.0,1.0,0.0
Chateau Les Ormes de Pez,2012.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",41.99,92.0,93.113716,-1.1137161,1.0,0.0,0.0,0.0,1.0,0.0
Torbreck RunRig,2013.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",229.99,97.0,94.316574,2.683426,0.0,1.0,0.0,0.0,0.0,1.0
Tenuta di Ghizzano Il Ghizzano,2014.0,Tuscan Blends,"Tuscany, Italy",19.99,90.0,92.977806,-2.977806,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Lafleur Les Pensees de Lafleur,2010.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",159.99,96.0,93.91488,2.0851212,1.0,0.0,0.0,0.0,1.0,0.0
Albert Bichot Corton Grand Cru Clos Des Marechaudes,2013.0,Pinot Noir,"Burgundy, France",109.98,93.0,92.69637,0.303627,0.0,0.0,1.0,0.0,1.0,0.0
Antinori Villa Toscana,2015.0,Tuscan Blends,"Tuscany, Italy",14.99,93.0,92.959595,0.040405273,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Montrose (scuffed labels),2004.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",98.98,93.0,93.37973,-0.37973022,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Dominique,2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",58.99,92.0,93.2169,-1.2169037,1.0,0.0,0.0,0.0,1.0,0.0
Jaboulet Hermitage La Chapelle,2013.0,Syrah/Shiraz,"Hermitage, Rhone, France",238.99,94.0,94.30671,-0.3067093,0.0,1.0,0.0,0.0,1.0,0.0
Penfolds Grange,2012.0,Syrah/Shiraz,Australia,789.99,98.0,98.26468,-0.26467896,0.0,1.0,0.0,0.0,0.0,1.0
Frescobaldi Nipozzano Mormoreto,2012.0,Bordeaux Red Blends,"Tuscany, Italy",79.99,93.0,93.36828,-0.3682785,1.0,0.0,0.0,1.0,0.0,0.0
La Braccesca Sabazio Rosso di Montepulciano,2014.0,Tuscan Blends,"Montepulciano, Tuscany, Italy",12.98,89.0,92.92817,-3.9281693,1.0,0.0,0.0,1.0,0.0,0.0
Luce Della Vite Lucente,2014.0,Tuscan Blends,"Tuscany, Italy",27.99,93.0,93.034454,-0.034454346,1.0,0.0,0.0,1.0,0.0,0.0
Querciabella Mongrana,2012.0,Tuscan Blends,"Tuscany, Italy",21.99,92.0,92.95759,-0.9575882,1.0,0.0,0.0,1.0,0.0,0.0
Joseph Drouhin Chambolle-Musigny Premier Cru,2014.0,Pinot Noir,"Chambolle-Musigny, Cote de Nuits, Cote d'Or, Burgundy, France",104.99,92.0,92.67823,-0.6782303,0.0,0.0,1.0,0.0,1.0,0.0
Chateau Leoville Las Cases (stained labels),2010.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",289.99,99.0,94.835396,4.164604,1.0,0.0,0.0,0.0,1.0,0.0
Thomas Goss Shiraz,2015.0,Syrah/Shiraz,"McLaren Vale, Australia",18.99,92.0,92.85689,-0.8568878,0.0,1.0,0.0,0.0,0.0,1.0
Schild Estate Shiraz,2013.0,Syrah/Shiraz,"Barossa, Australia",20.99,91.0,92.83667,-1.8366699,0.0,1.0,0.0,0.0,0.0,1.0
Thomas Goss Shiraz,2014.0,Syrah/Shiraz,"McLaren Vale, Australia",13.99,91.0,92.80429,-1.8042908,0.0,1.0,0.0,0.0,0.0,1.0
Tenuta San Leonardo San Leonardo,2008.0,Bordeaux Red Blends,"Trentino-Alto Adige, Italy",69.99,95.0,93.22871,1.7712936,1.0,0.0,0.0,1.0,0.0,0.0
Rocca di Montegrossi Geremia Rosso,2012.0,Bordeaux Red Blends,"Tuscany, Italy",46.99,93.0,93.13461,-0.13461304,1.0,0.0,0.0,1.0,0.0,0.0
Orma Toscana,2012.0,Bordeaux Red Blends,"Tuscany, Italy",79.99,96.0,93.36828,2.6317215,1.0,0.0,0.0,1.0,0.0,0.0
